country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Estonia,EST,1/5/21,3188,,,653,382,0.24,,,288,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/6/21,5009,,,1821,589,0.38,,,444,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/7/21,6632,,,1623,675,0.5,,,509,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/8/21,7973,,,1341,784,0.6,,,591,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/9/21,10197,,,2224,1099,0.77,,,828,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/10/21,10749,,,552,1176,0.81,,,887,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/11/21,10972,,,223,1205,0.83,,,908,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/12/21,11896,,,924,1244,0.9,,,938,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/13/21,13481,,,1585,1210,1.02,,,912,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/14/21,14879,,,1398,1178,1.12,,,888,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/15/21,16677,,,1798,1243,1.26,,,937,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/16/21,17959,,,1282,1109,1.35,,,836,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/17/21,18179,,,220,1061,1.37,,,800,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/18/21,18275,,,96,1043,1.38,,,786,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/19/21,19315,,,1040,1060,1.46,,,799,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/20/21,20478,,,1163,1000,1.54,,,754,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/21/21,21985,,,1507,1015,1.66,,,765,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/22/21,24196,,,2211,1074,1.82,,,810,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/23/21,25704,,,1508,1106,1.94,,,834,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/24/21,25964,,,260,1112,1.96,,,838,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/25/21,26126,,,162,1122,1.97,,,846,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/26/21,27180,,,1054,1124,2.05,,,847,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/27/21,29594,,,2414,1302,2.23,,,982,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/28/21,31629,25415,6214,2035,1378,2.38,1.92,0.47,1039,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/29/21,34019,26412,7607,2390,1403,2.56,1.99,0.57,1058,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/30/21,37230,27633,9597,3211,1647,2.81,2.08,0.72,1242,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,1/31/21,38055,27900,10155,825,1727,2.87,2.1,0.77,1302,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/1/21,38594,28186,10408,539,1781,2.91,2.12,0.78,1343,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/2/21,40217,28907,11310,1623,1862,3.03,2.18,0.85,1404,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/3/21,43000,30158,12842,2783,1915,3.24,2.27,0.97,1444,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/4/21,46194,31864,14330,3194,2081,3.48,2.4,1.08,1569,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/5/21,49798,33927,15871,3604,2254,3.75,2.56,1.2,1699,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/6/21,52868,35492,17376,3070,2234,3.99,2.68,1.31,1684,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/7/21,53424,35905,17519,556,2196,4.03,2.71,1.32,1655,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/8/21,53481,35917,17564,57,2127,4.03,2.71,1.32,1603,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/9/21,,,,,2236,,,,1686,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/10/21,58261,39147,19114,,2180,4.39,2.95,1.44,1643,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/11/21,61757,41731,20026,3496,2223,4.66,3.15,1.51,1676,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/12/21,65798,44486,21312,4041,2286,4.96,3.35,1.61,1723,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/13/21,68146,46020,22126,2348,2183,5.14,3.47,1.67,1646,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/14/21,68436,46152,22284,290,2145,5.16,3.48,1.68,1617,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/15/21,68497,46154,22343,61,2145,5.16,3.48,1.68,1617,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/16/21,69313,46740,22573,816,1920,5.23,3.52,1.7,1447,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/17/21,71722,48573,23149,2409,1923,5.41,3.66,1.75,1450,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/18/21,76075,52263,23812,4353,2045,5.73,3.94,1.8,1542,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/19/21,82370,57543,24827,6295,2367,6.21,4.34,1.87,1784,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/20/21,87147,61316,25831,4777,2714,6.57,4.62,1.95,2046,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/21/21,87957,61904,26053,810,2789,6.63,4.67,1.96,2102,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/22/21,88790,62415,26375,833,2899,6.69,4.71,1.99,2185,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/23/21,91785,64508,27277,2995,3210,6.92,4.86,2.06,2420,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/24/21,96515,68297,28218,4730,3542,7.28,5.15,2.13,2670,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/25/21,96980,68629,28351,465,2986,7.31,5.17,2.14,2251,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/26/21,,,,,3091,,,,2330,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/27/21,111039,77536,33503,,3413,8.37,5.84,2.53,2573,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,2/28/21,,,,,3424,,,,2581,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,3/1/21,112809,78759,34050,,3431,8.5,5.94,2.57,2586,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,3/2/21,116276,81209,35067,3467,3499,8.77,6.12,2.64,2638,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,3/3/21,,,,,3578,,,,2697,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,3/4/21,126848,87086,39762,,4267,9.56,6.56,3,3217,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Estonia,EST,3/5/21,134504,92270,42234,7656,4356,10.14,6.96,3.18,3284,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-marts-oopaevaga-lisandus-1536-positiivset-testi-manustati-7656
Faeroe Islands,FRO,1/29/21,3994,3993,1,,3994,8.17,8.17,0,,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,1/30/21,,,,,83,,,,1699,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,1/31/21,,,,,83,,,,1699,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/1/21,,,,,83,,,,1699,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/2/21,,,,,83,,,,1699,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/3/21,,,,,83,,,,1699,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/4/21,,,,,83,,,,1699,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/5/21,,,,,83,,,,1699,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/6/21,4657,4051,606,,83,9.53,8.29,1.24,1699,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/7/21,,,,,80,,,,1637,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/8/21,4783,4098,685,,77,9.79,8.39,1.4,1576,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/9/21,,,,,106,,,,2169,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/10/21,5355,4134,1221,,135,10.96,8.46,2.5,2763,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/11/21,,,,,128,,,,2619,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/12/21,,,,,120,,,,2456,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/13/21,,,,,112,,,,2292,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/14/21,,,,,108,,,,2210,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/15/21,,,,,103,,,,2108,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/16/21,,,,,66,,,,1351,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/17/21,,,,,30,,,,614,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/18/21,,,,,30,,,,614,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/19/21,,,,,30,,,,614,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/20/21,,,,,30,,,,614,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/21/21,5682,4167,1515,,30,11.63,8.53,3.1,614,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/22/21,,,,,67,,,,1371,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/23/21,6259,4172,2087,,104,12.81,8.54,4.27,2128,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/24/21,6713,4190,2523,454,164,13.74,8.57,5.16,3356,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/25/21,,,,,167,,,,3418,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/26/21,,,,,169,,,,3459,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/27/21,,,,,172,,,,3520,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,2/28/21,,,,,174,,,,3561,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,3/1/21,,,,,140,,,,2865,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,3/2/21,,,,,105,,,,2149,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,3/3/21,7041,4211,2830,,47,14.41,8.62,5.79,962,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,3/4/21,7394,4238,3156,353,91,15.13,8.67,6.46,1862,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,3/5/21,7563,4251,3312,169,108,15.48,8.7,6.78,2210,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Faeroe Islands,FRO,3/6/21,7925,4251,3674,362,153,16.22,8.7,7.52,3131,Pfizer/BioNTech,Government of the Faeroe Islands,https://corona.fo/api
Falkland Islands,FLK,2/7/21,0,0,,,0,0,0,,,Oxford/AstraZeneca,Government of the Falkland Islands,https://www.facebook.com/FalkIandsGov/posts/4247731488574479
